% Model:              11dec.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 12 2024, 10:11
% Dimension:          3
% Nodes:              32582
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Velocity magnitude
0                         -0.22744146833895196     0.008552812946461982     0.025776561494587926
0                         -0.23512021878734463     0.005506679359576734     0.00684074688238198
0                         -0.21788174508828254     0.010000000000000002     0.041791695311273754
-2.1684043449710089E-19   -0.20828401193946713     0.00618233719892005      0.03846218652986034
-1.734723475976807E-18    0.1979531850372585       0.010000000000000002     0.0507045389784164
0                         0.1868179099892524       0.0060961642272201       0.047644707510477745
0                         0.1815704562926132       0.010000000000000002     0.07961289090861501
1.0842021724855044E-19    0.20442743802527033      0.005502785343269829     0.0454421166287792
-1.951563910473908E-18    -0.20411218806817616     0.005898027455483239     0.04297584849029235
8.673617379884035E-19     -0.20338493808531727     0.010000000000000002     0.06175902670789653
8.673617379884035E-19     -0.1877920006086738      0.010000000000000002     0.08508584326602402
-2.1684043449710089E-19   -0.20601833680687862     0.005502109316757637     0.038420854069475804
0                         -0.14558768527906646     0.010000000000000002     0.22874566535234456
-8.673617379884035E-19    -0.13659255273027437     0.010000000000000002     0.2559462069260609
0                         -0.13853744050557487     0.008467948674739        0.22768962188860026
-8.673617379884035E-19    -0.14669328253163538     0.008555198160572602     0.18551169535702114
0                         -0.17198266866061138     0.008958899929891705     0.11108999331303608
0                         -0.16724771202419264     0.01                     0.1451375796984954
0                         -0.16618772967371234     0.00882072548583068      0.11742406442151579
0                         -0.1753574338905722      0.010000000000000002     0.11777431522297105
0                         -0.1777852602125982      0.0069942213214491174    0.0544937775602269
0                         -0.19582033869771417     0.005501406564985523     0.03902312862963028
8.673617379884035E-19     -0.17563471357291643     0.0055001756478604644    0.035171794454520594
0                         -0.14740240449136452     0.005499798317032926     0.11183547192123325
-1.734723475976807E-18    0.16130133532676427      0.010000000000000002     0.15938431138031844
-3.6591823321385775E-19   0.15298896516888502      0.005530198309259623     0.03257246221855182
8.673617379884035E-19     0.14896844053815667      0.010000000000000002     0.21950074262422797
4.3368086899420177E-19    0.17978811548344903      0.0064090933657755325    0.07621836235864092
-4.3368086899420177E-19   0.184833738640038        0.005500970474905956     0.04802026959835427
3.9302328752599536E-19    0.15273732047224778      0.00552962174029651      0.03334719598654328
0                         0.119359317695891        0.00852175045711864      0.31555908424519663
-8.673617379884035E-19    0.12349269659292242      0.010000000000000002     0.30020715785832996
-4.3368086899420177E-19   0.08690878838653901      0.010000000000000002     0.31526358441497615
0                         0.11177267311337302      0.010000000000000002     0.3257360431305786
0                         0.10754332947074519      0.008213416491901554     0.5864012387125829
8.673617379884035E-19     0.08048772176269757      0.009278608879246999     0.46975419727071427
-2.6020852139652106E-18   0.08590530164185253      0.0054998811758070415    1.1598494176259873
-1.734723475976807E-18    0.08134154824700039      0.010000000000000002     0.3137621721453091
0                         0.07902306838649102      0.010000000000000002     0.3123076421121492
0                         0.06208561534599796      0.006755749934488413     1.2805759026063404
-1.734723475976807E-18    0.06796451361382899      0.005499956721034734     1.5178338888425413
-8.673617379884035E-19    0.04863978824690125      0.010000000000000002     0.5127563184145272
0                         -0.11639526730016159     0.0054998275351723965    0.39157564513489673
-4.3368086899420177E-19   -0.11433617181030854     0.006053550256508184     0.4132315785575088
-1.734723475976807E-18    -0.11666000444482291     0.010000000000000002     0.3058935093606022
0                         0.02179084540141526      0.010000000000000002     0.9085924545559031
-2.1684043449710089E-19   0.030204874811734738     0.006353797482530695     1.3847583148271405
-4.3368086899420177E-19   0.00988639281664871      0.008954899195064129     1.0364433757226186
4.3368086899420177E-19    -0.0035773753023592295   0.007681549784728015     0.9520116484652158
0                         0.0029813629569703844    0.010000000000000002     1.076566274734711
8.673617379884035E-19     0.009521020178553212     0.010000000000000002     1.0735601386307885
0                         -0.09434956265100852     0.010000000000000002     0.3770852536297764
-2.1684043449710089E-19   -0.08444215604820393     0.005855417808262599     1.432572157551502
-1.0842021724855044E-19   -0.09065911764987583     0.00549985056014082      1.2234193048318511
0                         -0.10503527231185962     0.006725185536182149     0.42590479933666936
-4.3368086899420177E-19   -0.11294501962366596     0.005499830960926292     0.42001433799314214
1.0842021724855044E-19    -0.06693821359018565     0.007485645699613873     1.0426602045970998
0                         -0.04831611142319283     0.010000000000000004     0.4215329671172867
0                         -0.04690905101209078     0.0077033530922080255    1.0760541566129065
0                         -0.05332636720538178     0.010000000000000004     0.42549196741465056
-2.1684043449710089E-19   -0.0394094376853588      0.008802075546991011     0.5322089595373101
0                         -0.04561488353612139     0.010000000000000002     0.4784874044354471
0                         -0.08233518108860831     0.005683398691004844     1.4827826733997966
0                         -0.08486673404825384     0.010000000000000002     0.41289099238019367
-7.318364664277155E-19    0.15287926556232287      0.005500036556816386     0.03277078905367302
-1.734723475976807E-18    0.044515824817006985     0.009068015018882745     0.823445610334052
0                         0.05873985291656308      0.005499970769046105     1.674259048750383
-1.951563910473908E-18    0.03512691665636279      0.005618478020386075     1.425695363000232
8.673617379884035E-19     0.042094701502246416     0.010000000000000002     0.5617809674794829
9.75781955236954E-19      0.03558545820748473      0.005499982151114894     1.4619723254132837
-1.0842021724855044E-19   0.03412470736955549      0.005499982169085827     1.4394092487627077
8.673617379884035E-19     -0.08238738503158055     0.005499853186873768     1.4993509349648362
0                         -0.017039287178215255    0.006192335440263187     0.8684597729496627
3.469446951953614E-18     -0.01707272762862597     0.005499952522434143     0.9146877885223269
-1.734723475976807E-18    -0.02185071757000557     0.010000000000000002     1.067044582680605
-1.734723475976807E-18    -0.012050864272773359    0.005499954743017471     0.8594168452879687
-4.553649124439119E-18    -0.08126867006112724     0.005644931223799179     1.494531216568109
0                         -0.08113979718784374     0.005499853414616023     1.5397808638418593
4.336808689942018E-18     -0.07877982793876588     0.010000000000000002     0.4258011148648526
4.2351647362715017E-22    0.3440052314489576       0.005754170158299223     7.537938965166955E-4
0                         0.3440095393204051       0.0057541651668685774    7.537745614931034E-4
-4.3368086899420177E-19   0.32693015609841386      0.005660540550933914     0.003846996716207247
5.785235029746871E-19     -0.3439804118018151      0.005777753669271225     8.261645948488457E-4
1.0079692072326174E-18    -0.34398500321794295     0.005777740552594885     8.257280699588773E-4
-4.3368086899420177E-19   0.3113856971866009       0.0055770762226366784    0.005151576704937031
2.1684043449710089E-19    0.30486656767973175      0.005554012225224799     0.0047753329495721164
-2.1684043449710089E-19   -0.3105461963629629      0.005595820454928368     0.0071210359773491855
1.0842021724855044E-19    0.2938635806161095       0.005538401706376152     0.005824074062733004
0                         -0.29749284978239        0.005559001889707035     0.008451967866243018
8.673617379884035E-19     -0.28199544024875167     0.005532770154059403     0.013618125557021328
8.673617379884035E-19     0.22935440528980702      0.005506843495495021     0.02498110567824846
0                         0.21369043693425518      0.005503846054683303     0.04282410868590348
-2.1684043449710089E-19   -0.21490234767290828     0.00550354426496412      0.028888558959588244
4.3368086899420177E-19    0.18814693238960736      0.005501192077758547     0.04604550492048666
0                         -0.17086476110848003     0.0055001360109560166    0.042691815677930504
0                         -0.13788147082854912     0.005499836871823045     0.16340184671747515
-1.3010426069826053E-18   -0.20395561105253493     0.005501874586849543     0.03949576051075949
-7.047314121155779E-19    0.1530595246204635       0.005500040217714452     0.03158594913189094
1.0028870095490916E-18    0.15299276749191362      0.005500037862063645     0.031510087413559734
1.734723475976807E-18     0.10524010735612235      0.005499876860332879     0.770955884672031
-1.734723475976807E-18    0.12324261610835499      0.005499646654193498     0.381646969824167
0                         0.011229731639589294     0.005499974112721621     0.9424662149997041
0                         -0.04656360004642023     0.005499914358792865     1.7042841457719027
-6.505213034913027E-19    -0.04504002235758685     0.005499915510650452     1.694960818961262
4.2351647362715017E-22    0.34415020385921147      0.00999793064469522      0.0011960667673759316
4.2351647362715017E-22    0.34401043089480077      0.005753347837540218     7.537063485173913E-4
1.5547863218946145E-17    0.34734057116452394      0.002678552836753335     5.003194483106174E-4
-2.0881221367492187E-22   0.3473406188176096       0.010000000000000002     0.001587099618648032
4.2351647362715017E-22    0.3441501697452377       0.010000000000000004     0.001196726535790878
6.731063731333992E-20     0.3473406240500797       0.009999999996591397     0.0015871002600695164
2.143131898507868E-17     0.35                     0.010000000000000002     0
2.143131898507868E-17     0.35                     0                        0
-4.3368086899420177E-19   0.339840965331764        0                        0
-4.3368086899420177E-19   0.339840965331764        0.001015936541375412     2.0845242256111793E-4
-4.3368086899420177E-19   0.339840965331764        0.002612749830862304     6.524417542194026E-4
-5.868829524601931E-17    -0.34732968236195305     0.0026895199409022424    6.682399847606303E-4
0                         -0.34732085387321376     0.010000000000000002     0.0013768388912529339
-3.2311742677852644E-27   -0.3473208363143849      0.010000000000000002     0.0013768418024460653
-6.429395695523604E-17    -0.35                    0                        0
-6.429395695523604E-17    -0.35                    0.010000000000000002     0
-2.1684043449710089E-19   0.32848968029020315      4.2448864331793803E-4    8.70976507346722E-5
-2.1684043449710089E-19   0.32848968029020315      0                        0
-2.1684043449710089E-19   0.32848968029020315      0.002572984789086514     0.0022300212845065438
0                         0.32654245720260916      0                        0
0                         0.32654245720260916      2.2974626300971984E-4    1.0072706159700484E-4
0                         0.32654245720260916      0.002565647042748574     0.002430569261643342
1.5585406229479126E-19    -0.3441067993700234      0.009997734441956787     0.0019101668847810982
9.147955830346444E-19     -0.34398617992215424     0.005776661829237948     8.255620479164189E-4
1.2197274440461925E-19    -0.34410675863217033     0.010000000000000002     0.0019107501970097162
-4.3368086899420177E-19   -0.336285581896145       0.0018012124079017256    4.888732430685056E-4
-4.3368086899420177E-19   -0.336285581896145       0                        0
-4.3368086899420177E-19   -0.336285581896145       0.002616872132620285     8.150708000790349E-4
-2.1684043449710089E-19   0.32492751755791915      0                        0
-2.1684043449710089E-19   0.32492751755791915      2.8916041145725754E-4    4.524709686346259E-4
-2.1684043449710089E-19   0.32492751755791915      0.002562038855125532     0.0027194542923980602
-4.3368086899420177E-19   0.31178653567977554      0                        0
-4.3368086899420177E-19   0.31178653567977554      8.277843434066145E-4     0.0012952962052937625
-4.3368086899420177E-19   0.31178653567977554      0.0025350365487029503    0.004937868172440063
4.3368086899420177E-19    0.3050587204855709       0                        0
4.3368086899420177E-19    0.3050587204855709       0.0017471183043716253    0.0026888850770377354
4.3368086899420177E-19    0.3050587204855709       0.002524547701364366     0.004347598721768201
4.3368086899420177E-19    0.3018186883780234       0                        0
4.3368086899420177E-19    0.3018186883780234       0.001930582850000925     0.002971244364141399
4.3368086899420177E-19    0.3018186883780234       0.002521366879631834     0.00401935019231197
4.3368086899420177E-19    -0.3321887779944248      0                        0
4.3368086899420177E-19    -0.3321887779944248      0.0019029635495573054    5.164898697300071E-4
4.3368086899420177E-19    -0.3321887779944248      0.0026012815621806206    0.0014092225108340885
0                         -0.32294254297871117     0.00178664648828131      0.0021872904679973203
0                         -0.32294254297871117     0                        0
0                         -0.32294254297871117     0.0025685304620968914    0.00318685418017935
0                         -0.31330986079154943     5.991739063939323E-4     7.335347998186735E-4
0                         -0.31330986079154943     0                        0
0                         -0.31330986079154943     0.0025477176275389003    0.005229434854478451
0                         -0.31094975557594057     2.188292360784975E-4     2.2518744191107345E-4
0                         -0.31094975557594057     0                        0
0                         -0.31094975557594057     0.0025435536749347414    0.005589054117471864
0                         0.29392573708898906      9.072688463099359E-4     0.0013963231085152208
0                         0.29392573708898906      0                        0
0                         0.29392573708898906      0.002517455793157662     0.003848303383361492
-2.1684043449710089E-19   0.2898936074646305       0                        0
-2.1684043449710089E-19   0.2898936074646305       2.0148533250988955E-4    5.9749009297628334E-5
-2.1684043449710089E-19   0.2898936074646305       0.002515823589682477     0.003584005473442181
2.1684043449710089E-19    -0.3087355068225417      0                        0
2.1684043449710089E-19    -0.3087355068225417      3.3417518694399016E-4    8.308637703455986E-4
2.1684043449710089E-19    -0.3087355068225417      0.0025410279943468474    0.005922763710675667
4.3368086899420177E-19    -0.29761319952668513     0                        0
4.3368086899420177E-19    -0.29761319952668513     0.0010797042936558318    0.0026844817189720705
4.3368086899420177E-19    -0.29761319952668513     0.0025268187937049526    0.006461229734256753
0                         0.28809735639711087      0                        0
0                         0.28809735639711087      2.554647662069347E-4     0.0013741752907113962
0                         0.28809735639711087      0.0025149401823642815    0.004814887043321209
8.673617379884035E-19     0.2747792780579701       0                        0
8.673617379884035E-19     0.2747792780579701       0.0011860036860811389    0.00637965455786245
8.673617379884035E-19     0.2747792780579701       0.0025119969964673885    0.01281099722528798
0                         -0.2882156261066249      8.821635104027984E-4     0.002193333703251361
0                         -0.2882156261066249      0                        0
0                         -0.2882156261066249      0.0025199452680706013    0.007792616649951187
4.3368086899420177E-19    -0.28201659523222833     6.481644937915863E-4     0.0022777319517717685
4.3368086899420177E-19    -0.28201659523222833     0                        0
4.3368086899420177E-19    -0.28201659523222833     0.0025148955718149804    0.008659751682004386
8.673617379884035E-19     0.26054667767446776      0                        0
8.673617379884035E-19     0.26054667767446776      0.0017166104192865923    0.0062912820285144265
8.673617379884035E-19     0.26054667767446776      0.0025077976418110184    0.010128704210275685
-4.3368086899420177E-19   0.2546059765692196       0                        0
-4.3368086899420177E-19   0.2546059765692196       0.0020587927403329684    0.007545361266696546
-4.3368086899420177E-19   0.2546059765692196       0.0025067073587125644    0.009228435845436062
4.3368086899420177E-19    -0.2667183557578364      6.371768639140942E-4     0.0022391200316713546
4.3368086899420177E-19    -0.2667183557578364      0                        0
4.3368086899420177E-19    -0.2667183557578364      0.0025089412282220938    0.011717762153005861
8.673617379884035E-19     -0.26110616807691556     5.306770067509572E-4     0.0014663137085682728
8.673617379884035E-19     -0.26110616807691556     0                        0
8.673617379884035E-19     -0.26110616807691556     0.0025072361793226634    0.01147563827190598
0                         -0.23993169139261664     4.88898303646708E-4      0.0013508749684143892
0                         -0.23993169139261664     0                        0
0                         -0.23993169139261664     0.002503714974207572     0.003942218668695091
0                         -0.23512021878734463     3.8580605224783273E-4    0.0016555935503022184
0                         -0.23512021878734463     0                        0
0                         -0.23512021878734463     0.0025030360725348793    0.004378655531712544
8.673617379884035E-19     0.22935440528980702      0                        0
8.673617379884035E-19     0.22935440528980702      0.0012149792727561674    0.007209133485372316
4.3368086899420177E-19    0.24810818049481506      0                        0
4.3368086899420177E-19    0.24810818049481506      0.0017839260396930725    0.006537990045746195
4.3368086899420177E-19    0.24810818049481506      0.0025059336246830268    0.012163723504449907
8.673617379884035E-19     0.22935440528980702      0.002503110679770464     0.01724598643027351
0                         0.21369043693425518      2.3283722064417744E-4    0.0013815499915312782
0                         0.21369043693425518      0                        0
0                         0.21369043693425518      0.0025017482066742288    0.028753071419411955
2.1684043449710089E-19    0.2120442050265271       0                        0
2.1684043449710089E-19    0.2120442050265271       1.7624581915065137E-4    0.0021164087674190725
2.1684043449710089E-19    0.2120442050265271       0.002501590182237904     0.03016872701759889
-2.1684043449710089E-19   -0.21490234767290828     0                        0
-2.1684043449710089E-19   -0.21490234767290828     0.0017081164036283141    0.014216828101742374
-2.1684043449710089E-19   -0.21490234767290828     0.0025016110295291456    0.015237376189356878
-2.1684043449710089E-19   -0.20601833680687862     0                        0
-2.1684043449710089E-19   -0.20601833680687862     0.002332960294947072     0.019417467926073444
-2.1684043449710089E-19   -0.20601833680687862     0.002500958780344381     0.02006143356108428
1.0842021724855044E-19    0.20442743802527033      0                        0
1.0842021724855044E-19    0.20442743802527033      7.579688352596205E-4     0.011186072361788105
1.0842021724855044E-19    0.20442743802527033      0.0025012660651226497    0.03221673322779747
4.3368086899420177E-19    0.18814693238960736      0                        0
4.3368086899420177E-19    0.18814693238960736      0.0022662446471694       0.03344514369653313
4.3368086899420177E-19    0.18814693238960736      0.0025005418535266125    0.035405213587795345
-4.3368086899420177E-19   0.184833738640038        0.0021977487130795145    0.032434283566703005
-4.3368086899420177E-19   0.184833738640038        0                        0
-4.3368086899420177E-19   0.184833738640038        0.0025004411249572524    0.03890911574159472
0                         -0.14740240449136452     0                        0
0                         -0.14740240449136452     9.39081111998859E-4      0.0020241379916828635
0                         -0.13788147082854912     0                        0
0                         -0.13788147082854912     9.91020205941235E-4      0.053165765235140446
0                         -0.13788147082854912     0.0024999258508286567    0.09585592129424929
0                         -0.14740240449136452     0.002499908325924057     0.0461832658798565
0                         -0.19582033869771417     0                        0
8.673617379884035E-19     -0.17563471357291643     4.605673568358691E-4     0.001574390364501032
8.673617379884035E-19     -0.17563471357291643     0                        0
0                         -0.19582033869771417     0.001750224070128816     0.014567294530805129
8.673617379884035E-19     -0.17563471357291643     0.002500079839936575     0.007960340547787553
0                         -0.19582033869771417     0.0025006393477206928    0.016916931818728623
0                         -0.17086476110848003     0                        0
0                         -0.17086476110848003     5.259456468002773E-4     0.0011336470850560048
0                         -0.17086476110848003     0.0025000618231618256    0.0073148338454816515
-1.3010426069826053E-18   -0.20395561105253493     0                        0
-1.3010426069826053E-18   -0.20395561105253493     0.0023405574007224266    0.019480699417000848
-1.3010426069826053E-18   -0.20395561105253493     0.002500852084931611     0.020276593835369762
-7.047314121155779E-19    0.1530595246204635       0                        0
-7.047314121155779E-19    0.1530595246204635       0.0024908630151515       0.046266925224038136
-7.047314121155779E-19    0.1530595246204635       0.002500018280779296     0.04646276365979145
1.0028870095490916E-18    0.15299276749191362      0                        0
1.0028870095490916E-18    0.15299276749191362      0.0024938769919098775    0.046322908807422125
1.0028870095490916E-18    0.15299276749191362      0.00250001721002893      0.0464476033133208
-1.734723475976807E-18    0.06796451361382899      0                        0
-2.6020852139652106E-18   0.08590530164185253      0.0010607843306704079    0.301477284706394
-2.6020852139652106E-18   0.08590530164185253      0                        0
-1.734723475976807E-18    0.06796451361382899      0.0015472651071595778    0.810879086351489
-2.6020852139652106E-18   0.08590530164185253      0.002499945989003201     0.8549475989722911
-1.734723475976807E-18    0.06796451361382899      0.002499980327743061     1.1772726665925703
0                         -0.11639526730016159     4.166228046503348E-4     0.02235077558545655
0                         -0.11639526730016159     0                        0
0                         -0.11639526730016159     0.002499921606896544     0.19729080872756566
-4.3368086899420177E-19   -0.11294501962366596     2.2838994219772003E-4    0.011758501363124306
-4.3368086899420177E-19   -0.11294501962366596     0                        0
-4.3368086899420177E-19   -0.11294501962366596     0.0024999231640574055    0.2025050695880369
-1.0842021724855044E-19   -0.09065911764987583     0                        0
-1.0842021724855044E-19   -0.09065911764987583     0.0018055173017799914    0.6485503358135396
-1.0842021724855044E-19   -0.09065911764987583     0.002499932072791282     0.7068621549938247
-7.318364664277155E-19    0.15287926556232287      0.002492320203086692     0.04629399198958276
-7.318364664277155E-19    0.15287926556232287      0                        0
-7.318364664277155E-19    0.15287926556232287      0.002500016616734721     0.047120666523102754
-1.734723475976807E-18    0.12324261610835499      0                        0
-1.734723475976807E-18    0.12324261610835499      0.0012792411042428706    0.08553838155912002
-1.734723475976807E-18    0.12324261610835499      0.002499839388269772     0.21664327836019814
1.734723475976807E-18     0.10524010735612235      0                        0
1.734723475976807E-18     0.10524010735612235      0.0014630152725923836    0.4157922200702062
1.734723475976807E-18     0.10524010735612235      0.002499944027424036     0.5271691072666804
0                         0.05873985291656308      0                        0
0                         0.05873985291656308      0.001945672793242419     1.0196735967371913
0                         0.05873985291656308      0.002499986713202775     1.3466951620648522
9.75781955236954E-19      0.03558545820748473      0                        0
9.75781955236954E-19      0.03558545820748473      0.002414169435645304     1.2807448496332856
9.75781955236954E-19      0.03558545820748473      0.0024999918868704066    1.331376434605745
-1.0842021724855044E-19   0.03412470736955549      0.0024020817870406687    1.2743322120337934
-1.0842021724855044E-19   0.03412470736955549      0                        0
-1.0842021724855044E-19   0.03412470736955549      0.0024999918950390125    1.3171057863995803
-1.734723475976807E-18    -0.012050864272773359    0                        0
0                         0.011229731639589294     0.0015868528889233869    0.5000009820523893
0                         0.011229731639589294     0                        0
-1.734723475976807E-18    -0.012050864272773359    0.002148129970284496     0.6324355700250393
0                         0.011229731639589294     0.0024999882330552824    0.8989185539635003
-1.734723475976807E-18    -0.012050864272773359    0.002499979428644305     0.7861465532972637
3.469446951953614E-18     -0.01707272762862597     0                        0
3.469446951953614E-18     -0.01707272762862597     0.002207445077368904     0.6498986584223656
3.469446951953614E-18     -0.01707272762862597     0.0024999784192882464    0.8268644937145854
-6.505213034913027E-19    -0.04504002235758685     0                        0
-6.505213034913027E-19    -0.04504002235758685     0.002389736290959364     1.599878808039779
-6.505213034913027E-19    -0.04504002235758685     0.002499961595750205     1.666558773491474
0                         -0.08113979718784374     0                        0
0                         -0.04656360004642023     0.0023881380789906354    1.5988088383242092
0                         -0.04656360004642023     0                        0
0                         -0.08113979718784374     0.0024071477869610797    0.864658845444096
0                         -0.04656360004642023     0.0024999610721785745    1.667660148079965
0                         -0.08113979718784374     0.002499933370280011     0.9217884996934984
8.673617379884035E-19     -0.08238738503158055     0                        0
8.673617379884035E-19     -0.08238738503158055     0.0024097382060644396    0.8655893362113269
8.673617379884035E-19     -0.08238738503158055     0.0024999332667608037    0.8787002660033433
4.2351647362715017E-22    0.34400667523847045      0.005752523761673023     7.533733194384965E-4
0                         0.3387873625873611       0.0038375852730293722    9.63252071092635E-4
-2.1684043449710089E-19   0.32806277171027487      0.0030856913601893386    0.0023581548885135066
-2.1684043449710089E-19   0.32643124021082526      0.0028421842951186003    0.002529348991377072
